scene_id,GT_Resynth_LQ,GT_Resynth_LA,Pred_Resynth_LQ,Pred_Resynth_LA,LQ_percent,LA_percent,gt_path,pred_path
scene05437,0.6700220457121627,0.09981572558018093,0.6587075220588512,0.08939449351193404,98.31132069075646,89.55952881404883,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05437_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05437_output.flac
scene05438,0.46025109453594815,0.04550560780752423,0.43948838682277247,0.0393831116004817,95.48883034507287,86.54562261218672,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05438_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05438_output.flac
scene05439,0.7770458210443809,0.12526868880243083,0.7503956869946107,0.11363674306024373,96.57032657173919,90.71440289398048,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05439_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05439_output.flac
scene05440,0.6252219852107495,0.08502921573618337,0.5902206666965407,0.07376786537253477,94.40177739392665,86.75590470152197,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05440_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05440_output.flac
scene05441,0.7058786302661221,0.24813448037055952,0.708426796374437,0.22105413940199573,100.36099210247436,89.08642566396959,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05441_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05441_output.flac
scene05442,0.6203111338200964,0.10004688645108092,0.5974209852103841,0.08451838374414426,96.30989234890133,84.47877464479666,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05442_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05442_output.flac
scene05443,0.8026571236502955,0.3054949600024024,0.7511873288167992,0.21471242572894972,93.58757390709698,70.28345925159002,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05443_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05443_output.flac
scene05444,0.5604487437641712,0.058696390235054706,0.5613170080889147,0.0432193941652975,100.15492305664064,73.6321160334081,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05444_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05444_output.flac
scene05445,0.8537743625677274,0.27817227416145407,0.790317313263686,0.18347415853738583,92.5674683984192,65.95702576414769,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05445_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05445_output.flac
scene05446,0.7328607755210771,0.04924389911372534,0.7172841041726524,0.04508448899563287,97.87453881163863,91.55345089858419,C:\Users\Gmiln\Desktop\BIN2AMBI\Datasets\6000scenes\FOA\scene05446_horizontalOnly_AMBIX.flac,C:\Users\Gmiln\Desktop\BIN2AMBI\Experiments\CRNN_V15_Rotation_BG\pred_resynth\scene05446_output.flac
